id,coin,pair,channel_name,best_ask_price,best_ask_whole_lot_volume,best_ask_lot_volume,best_bid_price,best_bid_whole_lot_volume,best_bid_lot_volume,close_price,close_lot_volume,volume_today,volume_last_24h,vwap_today,vwap_last_24h,number_of_trades_today,number_of_trades_last_24h,low_price_today,low_price_last_24h,high_price_today,high_price_last_24h,open_price_today,open_price_last_24h,received_at
1125899906842649,SOL,SOL/USD,ticker,154.77000000,917,917.07626277,154.76000000,10,10.09847248,154.77000000,14.09246004,16520.25552546,179355.38028230,154.71656000,154.70351000,3594,16486,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.83000000,2024-10-19 09:28:54
1125899906842690,XBT,XBT/USD,ticker,68378.70000000,10,10.54738742,68378.60000000,0,0.00884217,68378.60000000,0.00026330,158.24118376,1116.93956715,68426.55854000,68488.86473000,6359,27572,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67840.40000000,2024-10-19 09:32:41
1125899906842691,XBT,XBT/USD,ticker,68378.70000000,10,10.54738742,68378.60000000,0,0.00815561,68378.60000000,0.00068656,158.24187032,1116.94025371,68426.55833000,68488.86466000,6360,27573,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67840.40000000,2024-10-19 09:32:43
2251799813685287,SOL,SOL/USD,ticker,154.73000000,1273,1273.67952879,154.71000000,0,0.16221073,154.72000000,0.02000000,16673.04251776,179290.94420892,154.71665000,154.70492000,3691,16311,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.47000000,2024-10-19 10:03:26
1125899906842717,XBT,XBT/USD,ticker,68318.60000000,0,0.15320000,68318.50000000,6,6.05535981,68318.50000000,0.00774296,167.25802559,1107.14578427,68421.74862000,68499.53353000,6702,27587,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:04:28
1125899906842732,XBT,XBT/USD,ticker,68318.60000000,0,0.00400000,68318.50000000,10,10.01990783,68318.50000000,0.06960000,168.96942559,1108.78842127,68420.70287000,68499.29936000,6716,27588,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67764.60000000,2024-10-19 10:04:56
1125899906842790,XBT,XBT/USD,ticker,68320.00000000,0,0.02111194,68319.90000000,12,12.33713226,68319.90000000,0.00010000,168.98787058,1108.26950445,68420.69184000,68499.65370000,6749,27592,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67761.70000000,2024-10-19 10:08:34
1125899906842794,XBT,XBT/USD,ticker,68347.60000000,0,0.29264719,68319.90000000,13,13.34290499,68347.60000000,0.07855281,169.59166973,1108.87330360,68420.34866000,68499.55822000,6769,27612,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67761.70000000,2024-10-19 10:09:06
1125899906842674,SOL,SOL/USD,ticker,154.77000000,485,485.57966654,154.76000000,0,0.02000000,154.77000000,6.46120049,16545.59503357,179367.22899041,154.71663000,154.70357000,3605,16466,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.90000000,2024-10-19 09:31:42
1125899906842763,XBT,XBT/USD,ticker,68320.00000000,0,0.03269843,68319.90000000,12,12.78391488,68319.90000000,0.00010000,168.97448409,1108.68054238,68420.69982000,68499.37356000,6730,27591,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67762.60000000,2024-10-19 10:06:34
1125899906842766,XBT,XBT/USD,ticker,68320.00000000,0,0.03269843,68319.90000000,11,11.01974729,68319.90000000,0.00010000,168.97528409,1108.68134238,68420.69934000,68499.37343000,6733,27594,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67762.60000000,2024-10-19 10:06:38
1125899906842643,XBT,XBT/USD,ticker,68402.60000000,6,6.24211914,68402.50000000,0,0.43190952,68402.50000000,0.00025886,155.85632799,1118.84910141,68427.10487000,68486.88650000,6301,27591,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67891.50000000,2024-10-19 09:28:37
1125899906842684,XBT,XBT/USD,ticker,68378.70000000,10,10.36004942,68378.60000000,0,0.00971820,68378.60000000,0.00045542,158.24018573,1116.93858350,68426.55884000,68488.86482000,6355,27569,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67840.40000000,2024-10-19 09:32:27
1125899906842707,ADA,ADA/USD,ticker,0.35510100,129464,129464.35132977,0.35501300,28,28.16964889,0.35510000,63.91279129,414225.71509179,2687082.42852242,0.35372700,0.34944700,589,1795,0.35036500,0.34394200,0.35679900,0.35679900,0.35073000,0.34686900,2024-10-19 09:35:16
2251799813685275,XBT,XBT/USD,ticker,68320.10000000,0,0.33990178,68320.00000000,0,0.01447539,68320.10000000,0.00645193,165.88005465,1105.77349593,68422.62379000,68499.75794000,6668,27556,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.20000000,2024-10-19 10:02:02
2251799813685277,ADA,ADA/USD,ticker,0.35498000,840,840.00000000,0.35483000,14034,14034.89677705,0.35483000,56.35819011,417693.15166705,2689123.07684666,0.35373800,0.34945500,602,1794,0.35036500,0.34394200,0.35679900,0.35679900,0.35073000,0.34660400,2024-10-19 10:02:05
1125899906842718,XBT,XBT/USD,ticker,68318.60000000,0,0.00300000,68318.50000000,10,10.26359450,68318.50000000,0.02893777,167.31192559,1107.19968427,68421.71536000,68499.52471000,6704,27589,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:04:31
1125899906842737,ETH,ETH/USD,ticker,2644.09000000,0,0.52115191,2644.08000000,218,218.07793600,2644.09000000,0.12884809,630.93289604,5611.87246634,2644.97692000,2644.69053000,2775,12085,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2624.89000000,2024-10-19 10:05:18
1125899906842765,XBT,XBT/USD,ticker,68320.00000000,0,0.03269843,68319.90000000,13,13.01132809,68319.90000000,0.00040000,168.97518409,1108.68124238,68420.69940000,68499.37345000,6732,27593,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67762.60000000,2024-10-19 10:06:37
2251799813685299,XBT,XBT/USD,ticker,68320.00000000,0,0.02198674,68319.90000000,12,12.49541307,68320.00000000,0.00017800,168.98649578,1108.28125757,68420.69266000,68499.64523000,6741,27589,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67764.10000000,2024-10-19 10:08:11
1125899906842633,XBT,XBT/USD,ticker,68402.60000000,6,6.27066980,68402.50000000,0,0.43496523,68402.60000000,0.00155066,155.85172162,1118.84449504,68427.10560000,68486.88684000,6295,27585,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67891.50000000,2024-10-19 09:28:20
1125899906842635,SOL,SOL/USD,ticker,154.77000000,329,329.66317807,154.76000000,10,10.13700000,154.77000000,0.99600000,16489.97576572,179325.10052256,154.71646000,154.70350000,3589,16481,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.83000000,2024-10-19 09:28:20
1125899906842637,XBT,XBT/USD,ticker,68402.60000000,6,6.69511914,68402.50000000,0,0.43297684,68402.50000000,0.00116945,155.85526067,1118.84803409,68427.10504000,68486.88658000,6298,27588,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67891.50000000,2024-10-19 09:28:28
1125899906842653,XBT,XBT/USD,ticker,68402.60000000,6,6.30006562,68402.50000000,0,0.42572837,68402.60000000,0.00055167,155.86306081,1118.85583423,68427.10381000,68486.88599000,6309,27599,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67891.50000000,2024-10-19 09:29:01
1125899906842673,SOL,SOL/USD,ticker,154.77000000,184,184.03753996,154.76000000,235,235.70226648,154.76000000,4.04220683,16539.13383308,179360.76778992,154.71661000,154.70357000,3604,16465,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.90000000,2024-10-19 09:31:31
2251799813685280,XBT,XBT/USD,ticker,68318.60000000,1,1.16728586,68318.50000000,0,0.05880673,68318.50000000,0.03400000,166.00216767,1105.88992635,68422.54774000,68499.74181000,6673,27558,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:02:35
1125899906842716,XBT,XBT/USD,ticker,68318.60000000,0,0.21244088,68317.10000000,5,5.98691216,68318.60000000,0.12745912,167.25028263,1107.13804131,68421.75340000,68499.53479000,6701,27586,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:04:27
1125899906842795,XBT,XBT/USD,ticker,68347.70000000,0,0.00010000,68347.60000000,1,1.60834473,68347.60000000,0.00010000,169.59176973,1108.87340360,68420.34862000,68499.55820000,6770,27613,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67761.70000000,2024-10-19 10:09:06
1125899906842628,SOL,SOL/USD,ticker,154.77000000,217,217.12477218,154.76000000,82,82.75441586,154.77000000,0.60662499,16488.97976572,179324.26705018,154.71646000,154.70350000,3588,16481,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.82000000,2024-10-19 09:27:53
1125899906842676,SOL,SOL/USD,ticker,154.77000000,2175,2175.81605427,154.76000000,0,0.02000000,154.77000000,0.08895000,16545.68398357,179367.11794041,154.71663000,154.70357000,3606,16457,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.80000000,2024-10-19 09:31:59
1125899906842687,ETH,ETH/USD,ticker,2646.29000000,126,126.65344290,2646.28000000,0,0.00425184,2646.29000000,0.00223345,621.04632914,5937.20496300,2644.96428000,2643.44670000,2709,12238,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2626.11000000,2024-10-19 09:32:32
2251799813685250,ADA,ADA/USD,ticker,0.35508800,840,840.00000000,0.35497200,14166,14166.58231756,0.35496900,776.37313230,417495.98234035,2688925.90751996,0.35373700,0.34945500,599,1791,0.35036500,0.34394200,0.35679900,0.35679900,0.35073000,0.34660400,2024-10-19 09:58:21
2251799813685264,XBT,XBT/USD,ticker,68343.80000000,10,10.60432250,68343.70000000,0,0.04986832,68343.70000000,0.00013168,163.60558549,1103.53281469,68424.00962000,68500.09980000,6629,27522,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67765.70000000,2024-10-19 10:00:45
1125899906842738,ETH,ETH/USD,ticker,2644.10000000,0,0.08514329,2644.08000000,218,218.35681758,2644.10000000,0.04569966,631.49974761,5612.43931791,2644.97613000,2644.69047000,2777,12087,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2624.89000000,2024-10-19 10:05:18
1125899906842742,SOL,SOL/USD,ticker,154.73000000,603,603.85916921,154.72000000,899,899.29736692,154.73000000,51.70152090,16730.24198866,179348.14367982,154.71669000,154.70493000,3699,16319,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.47000000,2024-10-19 10:05:25
2251799813685294,SOL,SOL/USD,ticker,154.73000000,515,515.33504246,154.72000000,899,899.29736692,154.73000000,51.70133230,16818.76611541,179436.66780657,154.71676000,154.70494000,3701,16321,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.47000000,2024-10-19 10:05:25
1125899906842748,SOL,SOL/USD,ticker,154.73000000,96,96.89782503,154.72000000,913,913.17235154,154.73000000,51.70133230,17237.20333284,179855.10502400,154.71708000,154.70500000,3710,16330,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.47000000,2024-10-19 10:05:25
1125899906842789,XBT,XBT/USD,ticker,68320.00000000,0,0.02111194,68319.90000000,12,12.33691638,68320.00000000,0.00059362,168.98777058,1108.26940445,68420.69190000,68499.65372000,6748,27591,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67761.70000000,2024-10-19 10:08:33
1125899906842678,XBT,XBT/USD,ticker,68381.80000000,2,2.58074153,68381.70000000,0,0.01089000,68381.80000000,0.00155158,158.22411727,1116.92340044,68426.56370000,68488.86589000,6349,27566,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67840.40000000,2024-10-19 09:32:02
1125899906842704,XBT,XBT/USD,ticker,68368.40000000,0,0.35484657,68368.30000000,0,0.03730000,68368.40000000,0.01462518,158.30213323,1116.74454176,68426.53787000,68489.00773000,6374,27573,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67833.70000000,2024-10-19 09:34:38
1125899906842713,XBT,XBT/USD,ticker,68315.30000000,13,13.55746612,68315.20000000,5,5.68499470,68315.20000000,0.25000000,166.94801485,1106.83577353,68421.94081000,68499.58430000,6689,27574,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:04:05
1125899906842722,XBT,XBT/USD,ticker,68318.60000000,0,0.00300000,68318.50000000,10,10.91875844,68318.50000000,0.00010000,167.44112559,1107.32888427,68421.63572000,68499.50359000,6707,27592,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:04:38
1125899906842751,ETH,ETH/USD,ticker,2644.40000000,0,0.00200000,2644.26000000,228,228.66338141,2644.29000000,0.20758480,631.94110655,5612.88067685,2644.97559000,2644.69043000,2782,12092,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2624.89000000,2024-10-19 10:05:26
1125899906842759,ETH,ETH/USD,ticker,2644.40000000,0,0.71589256,2644.39000000,191,191.78740104,2644.40000000,0.05450313,632.19046090,5613.13003120,2644.97536000,2644.69042000,2786,12096,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2624.89000000,2024-10-19 10:06:28
1125899906842656,XBT,XBT/USD,ticker,68402.60000000,7,7.53056562,68402.50000000,0,0.42467572,68402.60000000,0.00250000,155.86661346,1118.85938688,68427.10325000,68486.88572000,6312,27602,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67891.50000000,2024-10-19 09:29:08
1125899906842680,SOL,SOL/USD,ticker,154.77000000,2136,2136.92296776,154.76000000,1,1.63641390,154.77000000,6.44827809,16552.13226166,179373.56621850,154.71665000,154.70358000,3607,16458,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.80000000,2024-10-19 09:32:14
1125899906842709,ETH,ETH/USD,ticker,2646.29000000,140,140.81652785,2646.28000000,0,0.30933214,2646.28000000,0.06566786,625.63352203,5937.93576462,2644.97398000,2643.46234000,2731,12213,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2621.78000000,2024-10-19 09:35:47
2251799813685261,ETH,ETH/USD,ticker,2645.35000000,0,0.97817959,2645.34000000,125,125.89314809,2645.35000000,0.01862176,627.71218138,5608.96062325,2644.97629000,2644.68920000,2756,12074,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2624.90000000,2024-10-19 10:00:00
1125899906842725,XBT,XBT/USD,ticker,68318.60000000,0,0.00400000,68318.50000000,10,10.25632161,68318.50000000,0.49250000,168.49192559,1108.31092127,68420.99251000,68499.37725000,6710,27582,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67764.60000000,2024-10-19 10:04:44
1125899906842739,ETH,ETH/USD,ticker,2644.10000000,0,0.07314329,2644.09000000,239,239.42465145,2644.10000000,0.01200000,631.51174761,5612.45131791,2644.97611000,2644.69047000,2778,12088,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2624.89000000,2024-10-19 10:05:22
1125899906842760,XBT,XBT/USD,ticker,68320.00000000,0,0.03269843,68319.90000000,12,12.78497145,68319.90000000,0.00010000,168.97418409,1108.68024238,68420.70000000,68499.37361000,6727,27588,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67762.60000000,2024-10-19 10:06:32
1125899906842646,XBT,XBT/USD,ticker,68402.60000000,6,6.24211914,68402.50000000,0,0.42922068,68402.50000000,0.00131531,155.85901683,1118.85179025,68427.10444000,68486.88629000,6303,27593,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67891.50000000,2024-10-19 09:28:45
1125899906842683,XBT,XBT/USD,ticker,68378.70000000,10,10.36004942,68378.60000000,0,0.01017362,68378.70000000,0.01462444,158.23973031,1116.93812808,68426.55898000,68488.86486000,6354,27568,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67840.40000000,2024-10-19 09:32:24
1125899906842743,SOL,SOL/USD,ticker,154.73000000,567,567.03637476,154.72000000,899,899.29736692,154.73000000,36.82279445,16767.06478311,179384.96647427,154.71672000,154.70494000,3700,16320,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.47000000,2024-10-19 10:05:25
1125899906842762,XBT,XBT/USD,ticker,68320.00000000,0,0.03269843,68319.90000000,12,12.78477145,68319.90000000,0.00010000,168.97438409,1108.68044238,68420.69988000,68499.37358000,6729,27590,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67762.60000000,2024-10-19 10:06:33
1125899906842626,ADA,ADA/USD,ticker,0.35507400,840,840.00000000,0.35492600,35,35.15115643,0.35492700,4.45982733,412675.80230050,2686288.91072903,0.35372300,0.34944300,585,1798,0.35036500,0.34394200,0.35679900,0.35679900,0.35073000,0.34756000,2024-10-19 09:27:31
1125899906842641,XBT,XBT/USD,ticker,68402.60000000,6,6.24211914,68402.50000000,0,0.43216838,68402.50000000,0.00051617,155.85606913,1118.84884255,68427.10491000,68486.88651000,6300,27590,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67891.50000000,2024-10-19 09:28:34
1125899906842654,XBT,XBT/USD,ticker,68402.60000000,7,7.53306562,68402.50000000,0,0.42500480,68402.50000000,0.00072357,155.86378438,1118.85655780,68427.10369000,68486.88593000,6310,27600,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67891.50000000,2024-10-19 09:29:06
1125899906842705,XBT,XBT/USD,ticker,68368.40000000,4,4.40612285,68368.30000000,0,0.00010000,68368.40000000,0.00069883,158.30283206,1116.21049413,68426.53762000,68489.33329000,6375,27531,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67797.70000000,2024-10-19 09:35:04
2251799813685253,SOL,SOL/USD,ticker,154.73000000,655,655.54069011,154.72000000,714,714.10028938,154.73000000,11.31002391,16666.50440924,179308.07481878,154.71665000,154.70476000,3687,16353,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.50000000,2024-10-19 09:58:34
2251799813685289,XBT,XBT/USD,ticker,68317.20000000,10,10.37259580,68315.20000000,6,6.55116644,68315.20000000,0.01450685,166.08174311,1105.96950179,68422.49756000,68499.72872000,6683,27568,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:03:31
1125899906842741,ETH,ETH/USD,ticker,2644.27000000,0,0.00200000,2644.15000000,137,137.88290037,2644.16000000,0.14663085,631.73152175,5612.67109205,2644.97582000,2644.69045000,2780,12090,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2624.89000000,2024-10-19 10:05:23
1125899906842744,SOL,SOL/USD,ticker,154.73000000,355,355.40448653,154.72000000,821,821.70662786,154.73000000,51.70133230,16978.69667134,179596.59836250,154.71688000,154.70497000,3705,16325,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.47000000,2024-10-19 10:05:25
1125899906842640,ADA,ADA/USD,ticker,0.35492300,80,80.81536671,0.35476300,12686,12686.12579090,0.35476300,1407.79042922,414161.80230050,2687774.91072903,0.35372600,0.34944600,588,1801,0.35036500,0.34394200,0.35679900,0.35679900,0.35073000,0.34756000,2024-10-19 09:28:30
1125899906842696,ETH,ETH/USD,ticker,2646.29000000,123,123.59193771,2646.28000000,0,0.98837727,2646.28000000,0.11348641,624.94395122,5940.49278473,2644.97254000,2643.45035000,2723,12245,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2625.71000000,2024-10-19 09:33:33
1125899906842700,XBT,XBT/USD,ticker,68375.30000000,3,3.22296192,68375.20000000,0,0.00784020,68375.30000000,0.00147043,158.25435738,1116.92308454,68426.55430000,68488.88063000,6366,27568,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67837.10000000,2024-10-19 09:34:03
2251799813685266,ETH,ETH/USD,ticker,2645.35000000,138,138.81336590,2645.34000000,0,0.52918000,2645.34000000,0.04782000,627.76200138,5608.70712857,2644.97632000,2644.69028000,2758,12070,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2624.90000000,2024-10-19 10:00:52
1125899906842734,XBT,XBT/USD,ticker,68318.60000000,0,0.00259937,68318.50000000,11,11.19860414,68318.60000000,0.00040063,168.97082622,1108.78982190,68420.70203000,68499.29913000,6719,27591,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67764.60000000,2024-10-19 10:05:06
1125899906842736,SOL,SOL/USD,ticker,154.73000000,655,655.56069011,154.71000000,890,890.32889831,154.72000000,0.02000000,16678.54046776,179296.44215892,154.71665000,154.70492000,3698,16318,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.47000000,2024-10-19 10:05:18
1125899906842764,XBT,XBT/USD,ticker,68320.00000000,0,0.03269843,68319.90000000,12,12.78361488,68319.90000000,0.00030000,168.97478409,1108.68084238,68420.69964000,68499.37351000,6731,27592,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67762.60000000,2024-10-19 10:06:34
1125899906842770,ETH,ETH/USD,ticker,2644.40000000,0,0.55589408,2644.39000000,197,197.11055471,2644.40000000,0.15999848,632.35045938,5613.29002968,2644.97522000,2644.69041000,2787,12097,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2624.89000000,2024-10-19 10:06:41
1125899906842771,XBT,XBT/USD,ticker,68320.00000000,0,0.03269843,68319.90000000,14,14.32886605,68319.90000000,0.00010000,168.97568409,1108.68174238,68420.69910000,68499.37337000,6737,27598,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67762.60000000,2024-10-19 10:06:44
1125899906842661,SOL,SOL/USD,ticker,154.77000000,641,641.22455600,154.76000000,10,10.09847248,154.77000000,0.87000000,16522.12552546,179354.03898230,154.71657000,154.70352000,3596,16469,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.97000000,2024-10-19 09:30:04
2251799813685259,ADA,ADA/USD,ticker,0.35508900,780,780.14264874,0.35496200,14119,14119.81289763,0.35508900,59.85735126,417636.79347694,2689066.71865655,0.35373800,0.34945500,601,1793,0.35036500,0.34394200,0.35679900,0.35679900,0.35073000,0.34660400,2024-10-19 09:59:31
2251799813685274,XBT,XBT/USD,ticker,68320.10000000,0,0.36710346,68320.00000000,0,0.43694539,68320.10000000,0.00015494,165.87360272,1105.76704400,68422.62778000,68499.75899000,6667,27555,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.20000000,2024-10-19 10:01:58
2251799813685283,XBT,XBT/USD,ticker,68317.20000000,5,5.21822399,68317.10000000,0,0.00010000,68317.20000000,0.00436863,166.06605870,1105.95381738,68422.50768000,68499.73134000,6677,27562,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:02:50
1125899906842780,SOL,SOL/USD,ticker,154.82000000,84,84.65364376,154.81000000,788,788.24867217,154.82000000,0.25000000,17356.51442267,179967.73782517,154.71728000,154.70508000,3726,16342,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.45000000,2024-10-19 10:08:09
1125899906842694,XBT,XBT/USD,ticker,68378.70000000,8,8.98910592,68378.60000000,0,0.00789620,68378.70000000,0.00028150,158.24241123,1116.94079462,68426.55817000,68488.86461000,6362,27575,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67840.40000000,2024-10-19 09:33:01
2251799813685267,ETH,ETH/USD,ticker,2645.35000000,142,142.16360294,2645.34000000,0,0.52918000,2645.35000000,0.00186218,627.76386356,5608.70899075,2644.97632000,2644.69028000,2759,12071,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2624.90000000,2024-10-19 10:00:54
2251799813685279,XBT,XBT/USD,ticker,68318.70000000,0,0.30989823,68318.50000000,0,0.09280673,68318.60000000,0.02927460,165.96816767,1105.85592635,68422.56906000,68499.74739000,6672,27557,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:02:32
1125899906842723,XBT,XBT/USD,ticker,68318.60000000,0,0.00400000,68318.50000000,10,10.78791344,68318.50000000,0.16130000,167.60242559,1107.49018427,68421.53646000,68499.47723000,6708,27593,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:04:40
1125899906842727,XBT,XBT/USD,ticker,68318.60000000,0,0.00400000,68318.50000000,10,10.08307760,68318.50000000,0.05820000,168.68712559,1108.50612127,68420.87391000,68499.34540000,6712,27584,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67764.60000000,2024-10-19 10:04:48
1125899906842630,ETH,ETH/USD,ticker,2646.29000000,0,0.11103475,2646.28000000,110,110.91224027,2646.29000000,0.00372303,620.33869517,5942.01770067,2644.96277000,2643.43189000,2705,12276,2635.70000000,2612.22000000,2660.99000000,2673.41000000,2641.79000000,2629.92000000,2024-10-19 09:28:00
2251799813685263,XBT,XBT/USD,ticker,68343.80000000,5,5.51607710,68343.70000000,0,0.05000000,68343.80000000,0.00069008,163.60545381,1103.53268301,68424.00968000,68500.09982000,6628,27521,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67765.70000000,2024-10-19 10:00:15
2251799813685271,XBT,XBT/USD,ticker,68322.00000000,0,0.03710000,68321.90000000,1,1.97436180,68322.00000000,0.00005774,165.01156549,1104.90530045,68423.15237000,68499.89731000,6651,27540,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:01:15
2251799813685285,XBT,XBT/USD,ticker,68317.20000000,8,8.62560001,68317.10000000,0,0.00010000,68317.20000000,0.00087756,166.06693626,1105.95469494,68422.50712000,68499.73119000,6678,27563,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67759.30000000,2024-10-19 10:03:01
2251799813685298,SOL,SOL/USD,ticker,154.82000000,84,84.40364376,154.81000000,788,788.24867217,154.82000000,0.25000000,17356.76442267,179967.98782517,154.71729000,154.70508000,3727,16343,154.09000000,152.25000000,155.90000000,156.50000000,154.93000000,153.45000000,2024-10-19 10:08:09
1125899906842783,XBT,XBT/USD,ticker,68320.00000000,0,0.02198674,68319.90000000,12,12.11694645,68319.90000000,0.00010000,168.98659578,1108.26822965,68420.69260000,68499.65391000,6742,27585,68308.10000000,67646.60000000,68632.70000000,68980.30000000,68440.20000000,67761.70000000,2024-10-19 10:08:22
